site_id,class,site_type,architecture,sectors,n78_64T64R_AAU,n78_8T8R_radio,n28_RRU,n1n3_or_n3_RRU,passive_antenna_2L4H,DU_at_site,CSR,fronthaul_gateway,NR_cells,avg_load_W,peak_load_W,rectifier_kW,battery_kWh,battery_modules_4.8kWh,grid_kVA,solar_PV_kWp
AMM-SU-2764,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2765,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2766,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2767,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2768,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2769,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2770,SU,Monopole / greenfield,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2771,SU,Monopole / greenfield,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2772,SU,Monopole / greenfield,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2773,SU,Monopole / greenfield,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2774,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2775,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2776,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2777,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2778,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2779,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2780,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2781,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2782,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2783,SU,Monopole / greenfield,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2784,SU,Monopole / greenfield,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2785,SU,Monopole / greenfield,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2786,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2787,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2788,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2789,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2790,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2791,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2792,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2793,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2794,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2795,SU,Monopole / greenfield,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2796,SU,Monopole / greenfield,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2797,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2798,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2799,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2800,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2801,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2802,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2803,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2804,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2805,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2806,SU,Monopole / greenfield,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2807,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2808,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2809,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2810,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2811,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2812,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2813,SU,Rooftop,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2814,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2815,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2816,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2817,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2818,SU,Monopole / greenfield,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2819,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2820,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2821,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2822,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2823,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2824,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2825,SU,Rooftop,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2826,SU,Rooftop,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2827,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2828,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2829,SU,Monopole / greenfield,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2830,SU,Monopole / greenfield,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2831,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2832,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2833,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2834,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2835,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2836,SU,Rooftop,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2837,SU,Rooftop,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2838,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2839,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2840,SU,Monopole / greenfield,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2841,SU,Monopole / greenfield,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2842,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2843,SU,Rooftop,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2844,SU,Rooftop,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2845,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2846,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2847,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2848,SU,Rooftop,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2849,SU,Rooftop,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2850,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2851,SU,Monopole / greenfield,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2852,SU,Monopole / greenfield,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2853,SU,Rooftop,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2854,SU,Rooftop,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2855,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2856,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2857,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2858,SU,Rooftop,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2859,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2860,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2861,SU,Rooftop,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2862,SU,Rooftop,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2863,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2864,SU,Monopole / greenfield,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2865,SU,Monopole / greenfield,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2866,SU,Monopole / greenfield,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2867,SU,Rooftop,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2868,SU,Monopole / greenfield,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2869,SU,Monopole / greenfield,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2870,SU,Monopole / greenfield,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2871,SU,Rooftop,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2872,SU,Rooftop,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2873,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2874,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2875,SU,Rooftop,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2876,SU,Rooftop,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2877,SU,Rooftop,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2878,SU,Rooftop,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2879,SU,Monopole / greenfield,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2880,SU,Rooftop,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2881,SU,Rooftop,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2882,SU,Rooftop,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2883,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2884,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2885,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2886,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2887,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2888,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2889,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2890,SU,Rooftop,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2891,SU,Rooftop,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2892,SU,Rooftop,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2893,SU,Rooftop,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2894,SU,Rooftop,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2895,SU,Monopole / greenfield,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2896,SU,Rooftop,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2897,SU,Rooftop,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2898,SU,Rooftop,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2899,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2900,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2901,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2902,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2903,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2904,SU,Rooftop,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2905,SU,Rooftop,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2906,SU,Rooftop,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2907,SU,Rooftop,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2908,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2909,SU,Monopole / greenfield,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2910,SU,Monopole / greenfield,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2911,SU,Monopole / greenfield,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2912,SU,Monopole / greenfield,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2913,SU,Rooftop,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2914,SU,Rooftop,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2915,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2916,SU,Rooftop,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2917,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2918,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2919,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2920,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
SAL-SU-0083,SU,Monopole / greenfield,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
SAL-SU-0084,SU,Monopole / greenfield,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
SAL-SU-0085,SU,Monopole / greenfield,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
SAL-SU-0086,SU,Monopole / greenfield,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
SAL-SU-0087,SU,Monopole / greenfield,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2921,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2922,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2923,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2924,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2925,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2926,SU,Monopole / greenfield,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2927,SU,Monopole / greenfield,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2928,SU,Monopole / greenfield,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2929,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2930,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2931,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2932,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2933,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2934,SU,Rooftop,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2935,SU,Rooftop,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2936,SU,Rooftop,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2937,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2938,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2939,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2940,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2941,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2942,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
SAL-SU-0088,SU,Monopole / greenfield,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
SAL-SU-0089,SU,Monopole / greenfield,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
SAL-SU-0090,SU,Monopole / greenfield,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
SAL-SU-0091,SU,Monopole / greenfield,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
SAL-SU-0092,SU,Monopole / greenfield,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
SAL-SU-0093,SU,Monopole / greenfield,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
SAL-SU-0094,SU,Monopole / greenfield,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
SAL-SU-0095,SU,Monopole / greenfield,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2943,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2944,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2945,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2946,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2947,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2948,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2949,SU,Monopole / greenfield,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2950,SU,Monopole / greenfield,C-RAN,3,3,0,3,3,3,0,0,1,15,5310,7540,18,28.8,6,15,0
AMM-SU-2951,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2952,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2953,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2954,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2955,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2956,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2957,SU,Monopole / greenfield,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2958,SU,Rooftop,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
AMM-SU-2959,SU,Rooftop,D-RAN,3,3,0,3,3,3,1,1,0,15,5720,8110,21,33.6,7,15,0
