site_id,class,zone,cluster,governorate,lat,lon,ground_elev_m,site_type,local_bldg_height_mean_m,local_bldg_height_max_m,built_fraction,antenna_height_agl_m,sectors,configuration,backhaul,hub,ring,is_hub
TAF-SU-0066,SU,Tafilah outskirts,Tafilah,Tafilah,30.86009,35.60269,982,Monopole / greenfield,2.5,2.5,0.36,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-TAF-01,HUB-TAF-01-R05,0
TAF-SU-0067,SU,Tafilah outskirts,Tafilah,Tafilah,30.86009,35.60952,1055,Monopole / greenfield,2.5,2.5,0.16,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-TAF-01,HUB-TAF-01-R04,0
TAF-SU-0068,SU,Tafilah outskirts,Tafilah,Tafilah,30.85891,35.61771,1211,Monopole / greenfield,0.0,0.0,0.0,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-TAF-01,HUB-TAF-01-R04,0
TAF-SU-0069,SU,Tafilah outskirts,Tafilah,Tafilah,30.85774,35.62317,1217,Monopole / greenfield,2.5,2.5,0.08,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-TAF-01,HUB-TAF-01-R03,0
TAF-SU-0070,SU,Tafilah outskirts,Tafilah,Tafilah,30.86400,35.60065,1088,Monopole / greenfield,2.5,2.5,0.12,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-TAF-01,HUB-TAF-01-R04,0
TAF-SU-0071,SU,Tafilah outskirts,Tafilah,Tafilah,30.86400,35.60747,1175,Monopole / greenfield,0.0,0.0,0.0,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-TAF-01,HUB-TAF-01-R04,0
TAF-SU-0072,SU,Tafilah outskirts,Tafilah,Tafilah,30.86400,35.61430,1192,Monopole / greenfield,2.5,2.5,0.04,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-TAF-01,HUB-TAF-01-R04,0
GHO-SU-0001,SU,Ghor Safi,Ghor Safi,Karak,31.01614,35.47709,-307,Monopole / greenfield,2.5,2.5,0.16,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-GHO-01,HUB-GHO-01-R01,0
GHO-SU-0002,SU,Ghor Safi,Ghor Safi,Karak,31.02182,35.46617,-362,Monopole / greenfield,2.5,2.5,0.04,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-GHO-01,HUB-GHO-01-R01,0
GHO-SU-0003,SU,Ghor Safi,Ghor Safi,Karak,31.02182,35.47299,-350,Monopole / greenfield,0.0,0.0,0.0,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-GHO-01,HUB-GHO-01-R01,0
GHO-SU-0004,SU,Ghor Safi,Ghor Safi,Karak,31.02064,35.47982,-335,Monopole / greenfield,2.5,2.5,0.72,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-GHO-01,HUB-GHO-01-R02,0
GHO-SU-0005,SU,Ghor Safi,Ghor Safi,Karak,31.02691,35.45593,-376,Monopole / greenfield,0.0,0.0,0.0,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-GHO-01,HUB-GHO-01-R01,0
GHO-SU-0006,SU,Ghor Safi,Ghor Safi,Karak,31.02691,35.46275,-365,Monopole / greenfield,0.0,0.0,0.0,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-GHO-01,HUB-GHO-01-R01,0
GHO-SU-0007,SU,Ghor Safi,Ghor Safi,Karak,31.02691,35.46958,-357,Monopole / greenfield,0.0,0.0,0.0,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-GHO-01,HUB-GHO-01-R01,0
GHO-SU-0008,SU,Ghor Safi,Ghor Safi,Karak,31.02691,35.47641,-351,Monopole / greenfield,2.5,2.5,0.08,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-GHO-01,HUB-GHO-01-R02,0
GHO-SU-0009,SU,Ghor Safi,Ghor Safi,Karak,31.02691,35.48460,-331,Monopole / greenfield,3.0,3.6,0.44,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-GHO-01,HUB-GHO-01-R02,0
GHO-SU-0010,SU,Ghor Safi,Ghor Safi,Karak,31.03200,35.46617,-363,Monopole / greenfield,2.5,2.5,0.12,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-GHO-01,HUB-GHO-01-R04,0
GHO-SU-0011,SU,Ghor Safi,Ghor Safi,Karak,31.03200,35.47299,-355,Monopole / greenfield,2.5,2.5,0.08,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-GHO-01,HUB-GHO-01-R01,1
GHO-SU-0012,SU,Ghor Safi,Ghor Safi,Karak,31.03200,35.48118,-344,Monopole / greenfield,6.1,7.9,1.0,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-GHO-01,HUB-GHO-01-R02,0
GHO-SU-0013,SU,Ghor Safi,Ghor Safi,Karak,31.03709,35.45593,-379,Monopole / greenfield,2.5,2.5,0.12,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-GHO-01,HUB-GHO-01-R04,0
GHO-SU-0014,SU,Ghor Safi,Ghor Safi,Karak,31.03709,35.46275,-372,Monopole / greenfield,2.5,2.5,0.2,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-GHO-01,HUB-GHO-01-R04,0
GHO-SU-0015,SU,Ghor Safi,Ghor Safi,Karak,31.03709,35.46958,-365,Monopole / greenfield,0.0,0.0,0.0,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-GHO-01,HUB-GHO-01-R03,0
GHO-SU-0016,SU,Ghor Safi,Ghor Safi,Karak,31.03709,35.47641,-363,Monopole / greenfield,2.5,2.6,0.4,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-GHO-01,HUB-GHO-01-R03,0
GHO-SU-0017,SU,Ghor Safi,Ghor Safi,Karak,31.03709,35.48460,-347,Monopole / greenfield,7.7,8.4,1.0,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-GHO-01,HUB-GHO-01-R02,0
GHO-SU-0018,SU,Ghor Safi,Ghor Safi,Karak,31.04218,35.45934,-381,Monopole / greenfield,0.0,0.0,0.0,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-GHO-01,HUB-GHO-01-R04,0
GHO-SU-0019,SU,Ghor Safi,Ghor Safi,Karak,31.04218,35.46617,-374,Monopole / greenfield,0.0,0.0,0.0,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-GHO-01,HUB-GHO-01-R03,0
GHO-SU-0020,SU,Ghor Safi,Ghor Safi,Karak,31.04101,35.47299,-367,Monopole / greenfield,2.5,2.5,0.24,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-GHO-01,HUB-GHO-01-R03,0
GHO-SU-0021,SU,Ghor Safi,Ghor Safi,Karak,31.04218,35.47982,-365,Monopole / greenfield,0.0,0.0,0.0,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-GHO-01,HUB-GHO-01-R02,0
GHO-SU-0022,SU,Ghor Safi,Ghor Safi,Karak,31.04727,35.47641,-372,Monopole / greenfield,2.5,2.5,0.04,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-GHO-01,HUB-GHO-01-R03,0
GHO-SU-0023,SU,Ghor Safi,Ghor Safi,Karak,31.05178,35.47368,-381,Monopole / greenfield,2.5,2.5,0.4,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-GHO-01,HUB-GHO-01-R03,0
MUT-SU-0001,SU,Mutah-Mazar,Mutah-Mazar,Karak,31.06881,35.69485,1242,Monopole / greenfield,5.3,7.5,0.96,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-MUT-01,HUB-MUT-01-R01,0
MUT-SU-0002,SU,Mutah-Mazar,Mutah-Mazar,Karak,31.06764,35.70168,1245,Monopole / greenfield,4.7,6.4,1.0,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-MUT-01,HUB-MUT-01-R02,0
MUT-SU-0003,SU,Mutah-Mazar,Mutah-Mazar,Karak,31.06764,35.70850,1234,Monopole / greenfield,2.7,3.2,0.2,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-MUT-01,HUB-MUT-01-R02,0
MUT-SU-0004,SU,Mutah-Mazar,Mutah-Mazar,Karak,31.07273,35.68461,1238,Monopole / greenfield,2.5,2.7,0.56,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-MUT-01,HUB-MUT-01-R01,0
MUT-SU-0005,SU,Mutah-Mazar,Mutah-Mazar,Karak,31.07273,35.69144,1238,Rooftop,5.0,10.9,1.0,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-MUT-01,HUB-MUT-01-R01,0
MUT-SU-0006,SU,Mutah-Mazar,Mutah-Mazar,Karak,31.07332,35.69758,1253,Rooftop,7.6,12.8,1.0,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-MUT-01,HUB-MUT-01-R02,0
MUT-SU-0007,SU,Mutah-Mazar,Mutah-Mazar,Karak,31.07273,35.70509,1246,Monopole / greenfield,2.5,2.5,0.04,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-MUT-01,HUB-MUT-01-R02,0
MUT-SU-0008,SU,Mutah-Mazar,Mutah-Mazar,Karak,31.07214,35.71123,1242,Monopole / greenfield,2.5,2.5,0.2,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-MUT-01,HUB-MUT-01-R02,0
MUT-SU-0009,SU,Mutah-Mazar,Mutah-Mazar,Karak,31.07782,35.68939,1242,Monopole / greenfield,4.1,6.4,0.8,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-MUT-01,HUB-MUT-01-R01,0
MUT-SU-0010,SU,Mutah-Mazar,Mutah-Mazar,Karak,31.07782,35.69348,1233,Monopole / greenfield,6.1,7.8,1.0,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-MUT-01,HUB-MUT-01-R01,0
MUT-SU-0011,SU,Mutah-Mazar,Mutah-Mazar,Karak,31.07664,35.70168,1214,Monopole / greenfield,3.5,6.7,0.48,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-MUT-01,HUB-MUT-01-R02,0
MUT-SU-0012,SU,Mutah-Mazar,Mutah-Mazar,Karak,31.07782,35.70850,1208,Monopole / greenfield,2.5,2.5,0.36,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-MUT-01,HUB-MUT-01-R02,0
MUT-SU-0013,SU,Mutah-Mazar,Mutah-Mazar,Karak,31.07664,35.71533,1200,Monopole / greenfield,0.0,0.0,0.0,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-MUT-01,HUB-MUT-01-R03,0
MUT-SU-0014,SU,Mutah-Mazar,Mutah-Mazar,Karak,31.08173,35.68461,1204,Monopole / greenfield,2.5,2.5,0.36,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-MUT-01,HUB-MUT-01-R01,0
MUT-SU-0015,SU,Mutah-Mazar,Mutah-Mazar,Karak,31.08173,35.69144,1204,Monopole / greenfield,4.3,6.0,0.88,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-MUT-01,HUB-MUT-01-R01,0
MUT-SU-0016,SU,Mutah-Mazar,Mutah-Mazar,Karak,31.08291,35.69826,1195,Monopole / greenfield,5.7,8.5,1.0,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-MUT-01,HUB-MUT-01-R01,1
MUT-SU-0017,SU,Mutah-Mazar,Mutah-Mazar,Karak,31.08173,35.70509,1192,Monopole / greenfield,2.5,2.9,0.44,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-MUT-01,HUB-MUT-01-R03,0
MUT-SU-0018,SU,Mutah-Mazar,Mutah-Mazar,Karak,31.08173,35.71192,1173,Monopole / greenfield,2.5,2.5,0.16,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-MUT-01,HUB-MUT-01-R03,0
MUT-SU-0019,SU,Mutah-Mazar,Mutah-Mazar,Karak,31.08291,35.72011,1137,Monopole / greenfield,2.5,2.5,0.08,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-MUT-01,HUB-MUT-01-R03,0
MUT-SU-0020,SU,Mutah-Mazar,Mutah-Mazar,Karak,31.08683,35.68802,1166,Monopole / greenfield,3.9,6.1,0.8,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-MUT-01,HUB-MUT-01-R05,0
MUT-SU-0021,SU,Mutah-Mazar,Mutah-Mazar,Karak,31.08683,35.69485,1167,Monopole / greenfield,7.3,8.6,1.0,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-MUT-01,HUB-MUT-01-R05,0
MUT-SU-0022,SU,Mutah-Mazar,Mutah-Mazar,Karak,31.08800,35.70168,1158,Monopole / greenfield,7.0,8.3,1.0,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-MUT-01,HUB-MUT-01-R04,0
MUT-SU-0023,SU,Mutah-Mazar,Mutah-Mazar,Karak,31.08800,35.70850,1163,Monopole / greenfield,3.3,5.0,0.6,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-MUT-01,HUB-MUT-01-R03,0
MUT-SU-0024,SU,Mutah-Mazar,Mutah-Mazar,Karak,31.08918,35.71533,1156,Monopole / greenfield,4.5,5.6,0.56,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-MUT-01,HUB-MUT-01-R03,0
MUT-SU-0025,SU,Mutah-Mazar,Mutah-Mazar,Karak,31.09250,35.68393,1138,Monopole / greenfield,2.7,3.1,0.52,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-MUT-01,HUB-MUT-01-R05,0
MUT-SU-0026,SU,Mutah-Mazar,Mutah-Mazar,Karak,31.09192,35.69144,1144,Rooftop,7.7,12.5,1.0,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-MUT-01,HUB-MUT-01-R05,0
MUT-SU-0027,SU,Mutah-Mazar,Mutah-Mazar,Karak,31.09427,35.69826,1157,Rooftop,8.9,11.4,1.0,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-MUT-01,HUB-MUT-01-R04,0
MUT-SU-0028,SU,Mutah-Mazar,Mutah-Mazar,Karak,31.09309,35.70509,1161,Monopole / greenfield,7.7,8.1,1.0,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-MUT-01,HUB-MUT-01-R04,0
MUT-SU-0029,SU,Mutah-Mazar,Mutah-Mazar,Karak,31.09309,35.71192,1163,Rooftop,8.1,10.6,1.0,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-MUT-01,HUB-MUT-01-R03,0
MUT-SU-0030,SU,Mutah-Mazar,Mutah-Mazar,Karak,31.09760,35.68734,1131,Monopole / greenfield,3.7,5.3,0.76,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-MUT-01,HUB-MUT-01-R05,0
MUT-SU-0031,SU,Mutah-Mazar,Mutah-Mazar,Karak,31.09818,35.69621,1154,Rooftop,8.3,9.5,1.0,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-MUT-01,HUB-MUT-01-R05,0
MUT-SU-0032,SU,Mutah-Mazar,Mutah-Mazar,Karak,31.09818,35.70168,1156,Monopole / greenfield,6.3,8.0,1.0,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-MUT-01,HUB-MUT-01-R04,0
MUT-SU-0033,SU,Mutah-Mazar,Mutah-Mazar,Karak,31.09818,35.70850,1161,Monopole / greenfield,5.7,7.2,0.92,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-MUT-01,HUB-MUT-01-R04,0
MUT-SU-0034,SU,Mutah-Mazar,Mutah-Mazar,Karak,31.10269,35.69212,1128,Monopole / greenfield,3.7,6.1,0.88,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-MUT-01,HUB-MUT-01-R05,0
MUT-SU-0035,SU,Mutah-Mazar,Mutah-Mazar,Karak,31.10327,35.69826,1147,Monopole / greenfield,4.8,8.6,1.0,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-MUT-01,HUB-MUT-01-R04,0
MUT-SU-0036,SU,Mutah-Mazar,Mutah-Mazar,Karak,31.10327,35.70509,1165,Monopole / greenfield,2.7,3.5,0.8,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-MUT-01,HUB-MUT-01-R04,0
KAR-SU-0062,SU,Karak outskirts,Karak,Karak,31.15418,35.69144,1120,Monopole / greenfield,2.5,2.5,0.08,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-KAR-03,HUB-KAR-03-R02,0
KAR-SU-0063,SU,Karak outskirts,Karak,Karak,31.15418,35.69963,1089,Monopole / greenfield,2.9,7.0,0.96,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-KAR-03,HUB-KAR-03-R02,0
KAR-SU-0064,SU,Karak outskirts,Karak,Karak,31.15359,35.70441,1120,Monopole / greenfield,4.2,9.0,0.8,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-KAR-03,HUB-KAR-03-R02,0
KAR-SU-0065,SU,Karak outskirts,Karak,Karak,31.15810,35.68802,1025,Monopole / greenfield,0.0,0.0,0.0,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-KAR-03,HUB-KAR-03-R01,0
KAR-SU-0066,SU,Karak outskirts,Karak,Karak,31.15927,35.69348,1107,Monopole / greenfield,2.5,2.5,0.68,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-KAR-03,HUB-KAR-03-R01,0
KAR-SU-0067,SU,Karak outskirts,Karak,Karak,31.15927,35.70304,1097,Monopole / greenfield,2.5,2.5,0.4,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-KAR-03,HUB-KAR-03-R02,0
KAR-SU-0068,SU,Karak outskirts,Karak,Karak,31.15927,35.70714,1078,Monopole / greenfield,2.5,2.5,0.2,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-KAR-03,HUB-KAR-03-R02,0
KAR-SU-0069,SU,Karak outskirts,Karak,Karak,31.15869,35.72284,999,Monopole / greenfield,2.5,2.5,0.08,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-KAR-03,HUB-KAR-03-R03,0
KAR-SU-0070,SU,Karak outskirts,Karak,Karak,31.16554,35.67778,1121,Monopole / greenfield,2.5,2.5,0.16,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-KAR-03,HUB-KAR-03-R01,0
KAR-SU-0071,SU,Karak outskirts,Karak,Karak,31.16495,35.68393,998,Monopole / greenfield,0.0,0.0,0.0,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-KAR-03,HUB-KAR-03-R01,0
KAR-SU-0072,SU,Karak outskirts,Karak,Karak,31.16436,35.69280,1020,Monopole / greenfield,2.5,2.5,0.04,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-KAR-03,HUB-KAR-03-R01,0
KAR-SU-0073,SU,Karak outskirts,Karak,Karak,31.16436,35.71738,1009,Monopole / greenfield,0.0,0.0,0.0,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-KAR-03,HUB-KAR-03-R03,0
KAR-SU-0074,SU,Karak outskirts,Karak,Karak,31.16495,35.72489,1016,Monopole / greenfield,6.2,8.9,1.0,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-KAR-01,HUB-KAR-01-R02,0
KAR-SU-0075,SU,Karak outskirts,Karak,Karak,31.16436,35.73103,994,Monopole / greenfield,4.8,7.7,0.92,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-KAR-01,HUB-KAR-01-R02,0
KAR-SU-0076,SU,Karak outskirts,Karak,Karak,31.16828,35.68120,1092,Monopole / greenfield,2.5,2.5,0.36,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-KAR-03,HUB-KAR-03-R01,0
KAR-SU-0077,SU,Karak outskirts,Karak,Karak,31.16828,35.72215,988,Monopole / greenfield,5.4,7.6,0.68,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-KAR-01,HUB-KAR-01-R02,0
KAR-SU-0078,SU,Karak outskirts,Karak,Karak,31.16945,35.72898,982,Rooftop,7.5,10.5,1.0,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-KAR-01,HUB-KAR-01-R02,0
KAR-SU-0079,SU,Karak outskirts,Karak,Karak,31.17063,35.73581,1001,Monopole / greenfield,4.8,6.8,1.0,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-KAR-01,HUB-KAR-01-R02,0
KAR-SU-0080,SU,Karak outskirts,Karak,Karak,31.17455,35.72557,985,Monopole / greenfield,5.3,7.2,1.0,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-KAR-01,HUB-KAR-01-R02,0
KAR-SU-0081,SU,Karak outskirts,Karak,Karak,31.17455,35.73376,1032,Monopole / greenfield,3.4,4.8,1.0,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-KAR-01,HUB-KAR-01-R03,0
KAR-SU-0082,SU,Karak outskirts,Karak,Karak,31.17964,35.67983,1067,Monopole / greenfield,0.0,0.0,0.0,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-KAR-02,HUB-KAR-02-R01,0
KAR-SU-0083,SU,Karak outskirts,Karak,Karak,31.17964,35.73035,1050,Monopole / greenfield,2.9,4.1,0.32,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-KAR-01,HUB-KAR-01-R03,0
KAR-SU-0084,SU,Karak outskirts,Karak,Karak,31.17964,35.73581,1087,Monopole / greenfield,3.0,4.1,0.8,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-KAR-01,HUB-KAR-01-R03,0
KAR-SU-0085,SU,Karak outskirts,Karak,Karak,31.18355,35.67778,940,Monopole / greenfield,2.5,2.5,0.08,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-KAR-02,HUB-KAR-02-R01,0
KAR-SU-0086,SU,Karak outskirts,Karak,Karak,31.18473,35.68324,916,Monopole / greenfield,2.5,2.5,0.6,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-KAR-02,HUB-KAR-02-R01,0
KAR-SU-0087,SU,Karak outskirts,Karak,Karak,31.18355,35.73239,1084,Monopole / greenfield,2.5,2.5,0.16,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-KAR-01,HUB-KAR-01-R03,0
KAR-SU-0088,SU,Karak outskirts,Karak,Karak,31.18864,35.67437,893,Monopole / greenfield,2.5,2.5,0.52,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-KAR-02,HUB-KAR-02-R01,0
KAR-SU-0089,SU,Karak outskirts,Karak,Karak,31.18982,35.67983,861,Monopole / greenfield,2.5,2.5,0.08,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-KAR-02,HUB-KAR-02-R05,0
KAR-SU-0090,SU,Karak outskirts,Karak,Karak,31.18982,35.68666,844,Monopole / greenfield,2.5,2.5,0.12,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-KAR-02,HUB-KAR-02-R05,0
KAR-SU-0091,SU,Karak outskirts,Karak,Karak,31.19041,35.72966,1049,Monopole / greenfield,2.5,2.5,0.44,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-KAR-01,HUB-KAR-01-R03,0
KAR-SU-0092,SU,Karak outskirts,Karak,Karak,31.18982,35.73581,1078,Monopole / greenfield,3.2,4.0,1.0,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-KAR-01,HUB-KAR-01-R03,0
KAR-SU-0093,SU,Karak outskirts,Karak,Karak,31.19373,35.67778,789,Monopole / greenfield,2.5,2.5,0.04,32,3,3-sector | n78 64T64R 3x100 MHz + n3 4T4R + n28 2T4R,Fiber ring,HUB-KAR-02,HUB-KAR-02-R05,0
